Eigenvector Count,Signal Matrix Type,Model Matrix Type,MSE
10,M_incidence,M_incidence,0.05004732806428
10,M_incidence,M_normalizedIncidence,0.05164208834227366
10,M_normalizedIncidence,M_shiftDirected,0.0817596064185765
10,M_normalizedIncidence,M_laplacianDirected,0.12618193473719647
10,M_normalizedIncidence,M_normalizedLaplacianDirected,0.12757992273619498
10,M_normalizedIncidence,M_moebius,0.04185386783039559
10,M_normalizedIncidence,M_moebiusLaplacian,0.12912905118882684
10,M_normalizedIncidence,M_modifiedMoebius,0.05514322808473013
10,M_normalizedIncidence,M_shiftUndirected,0.042793639958501856
10,M_normalizedIncidence,M_laplacianUndirected,0.066982510690254
10,M_normalizedIncidence,M_normalizedLaplacianUndirected,0.1319068795288268
10,M_normalizedIncidence,M_leftNormalizedLaplacian,0.0797971544284114
10,M_normalizedIncidence,M_incidence,0.06052994225565706
10,M_normalizedIncidence,M_normalizedIncidence,0.06374521742398788
13,M_shiftDirected,M_shiftDirected,0.07472476831250613
13,M_shiftDirected,M_laplacianDirected,0.12957569301680372
13,M_shiftDirected,M_normalizedLaplacianDirected,0.1062977523771838
13,M_shiftDirected,M_moebius,0.07243393042399228
13,M_shiftDirected,M_moebiusLaplacian,0.12239923453161247
13,M_shiftDirected,M_modifiedMoebius,0.08907515623350415
13,M_shiftDirected,M_shiftUndirected,0.0778839193348818
13,M_shiftDirected,M_laplacianUndirected,0.0724716248788071
13,M_shiftDirected,M_normalizedLaplacianUndirected,0.078806539116696
13,M_shiftDirected,M_leftNormalizedLaplacian,0.09035471843907993
13,M_shiftDirected,M_incidence,0.06753437884321428
13,M_shiftDirected,M_normalizedIncidence,0.07170147974954645
13,M_laplacianDirected,M_shiftDirected,0.1089426339671868
13,M_laplacianDirected,M_laplacianDirected,0.09815235243883587
13,M_laplacianDirected,M_normalizedLaplacianDirected,0.11291556611179818
13,M_laplacianDirected,M_moebius,0.0714975368582905
13,M_laplacianDirected,M_moebiusLaplacian,0.11326252415388598
13,M_laplacianDirected,M_modifiedMoebius,0.07313761847043236
13,M_laplacianDirected,M_shiftUndirected,0.06017354476535775
13,M_laplacianDirected,M_laplacianUndirected,0.06394736033694318
13,M_laplacianDirected,M_normalizedLaplacianUndirected,0.07504792315666224
13,M_laplacianDirected,M_leftNormalizedLaplacian,0.12767035743147584
13,M_laplacianDirected,M_incidence,0.05768141242534377
13,M_laplacianDirected,M_normalizedIncidence,0.08323586683169447
13,M_normalizedLaplacianDirected,M_shiftDirected,0.07512281264139918
13,M_normalizedLaplacianDirected,M_laplacianDirected,0.10838528499795648
13,M_normalizedLaplacianDirected,M_normalizedLaplacianDirected,0.09880248397051915
13,M_normalizedLaplacianDirected,M_moebius,0.06110495189567989
13,M_normalizedLaplacianDirected,M_moebiusLaplacian,0.11269822954712601
13,M_normalizedLaplacianDirected,M_modifiedMoebius,0.06474330791016437
13,M_normalizedLaplacianDirected,M_shiftUndirected,0.0870898123761313
13,M_normalizedLaplacianDirected,M_laplacianUndirected,0.0686443141574465
13,M_normalizedLaplacianDirected,M_normalizedLaplacianUndirected,0.0821380523918108
13,M_normalizedLaplacianDirected,M_leftNormalizedLaplacian,0.09280420210244213
13,M_normalizedLaplacianDirected,M_incidence,0.057569976877423545
13,M_normalizedLaplacianDirected,M_normalizedIncidence,0.06429330517050648
13,M_moebius,M_shiftDirected,0.07968101422394184
13,M_moebius,M_laplacianDirected,0.09439399954639195
13,M_moebius,M_normalizedLaplacianDirected,0.09530056747350782
13,M_moebius,M_moebius,0.055198602478245165
13,M_moebius,M_moebiusLaplacian,0.0933472808594537
13,M_moebius,M_modifiedMoebius,0.05273715229064907
13,M_moebius,M_shiftUndirected,0.06687363063295143
13,M_moebius,M_laplacianUndirected,0.05926590134071972
13,M_moebius,M_normalizedLaplacianUndirected,0.10225261827278337
13,M_moebius,M_leftNormalizedLaplacian,0.08135603017635398
13,M_moebius,M_incidence,0.05924682383548795
13,M_moebius,M_normalizedIncidence,0.05821993449023457
13,M_moebiusLaplacian,M_shiftDirected,0.10425148575637096
13,M_moebiusLaplacian,M_laplacianDirected,0.09434418979662053
13,M_moebiusLaplacian,M_normalizedLaplacianDirected,0.11318477016263957
13,M_moebiusLaplacian,M_moebius,0.08205695087647293
13,M_moebiusLaplacian,M_moebiusLaplacian,0.09464163969548964
13,M_moebiusLaplacian,M_modifiedMoebius,0.06574911969737252
13,M_moebiusLaplacian,M_shiftUndirected,0.05460872579355588
13,M_moebiusLaplacian,M_laplacianUndirected,0.05847104086485889
13,M_moebiusLaplacian,M_normalizedLaplacianUndirected,0.1160614533247911
13,M_moebiusLaplacian,M_leftNormalizedLaplacian,0.07990569532426367
13,M_moebiusLaplacian,M_incidence,0.057248171040747545
13,M_moebiusLaplacian,M_normalizedIncidence,0.05985056236553307
13,M_modifiedMoebius,M_shiftDirected,0.0699498544259915
13,M_modifiedMoebius,M_laplacianDirected,0.09298857767090059
13,M_modifiedMoebius,M_normalizedLaplacianDirected,0.09424621170490273
13,M_modifiedMoebius,M_moebius,0.06577828813081953
13,M_modifiedMoebius,M_moebiusLaplacian,0.09275129652958379
13,M_modifiedMoebius,M_modifiedMoebius,0.06729019965769034
13,M_modifiedMoebius,M_shiftUndirected,0.06177067130103635
13,M_modifiedMoebius,M_laplacianUndirected,0.057765806421228305
13,M_modifiedMoebius,M_normalizedLaplacianUndirected,0.06681353424057784
13,M_modifiedMoebius,M_leftNormalizedLaplacian,0.0692091486579996
13,M_modifiedMoebius,M_incidence,0.05134929949398873
13,M_modifiedMoebius,M_normalizedIncidence,0.05515465435166646
13,M_shiftUndirected,M_shiftDirected,0.09626526630069425
13,M_shiftUndirected,M_laplacianDirected,0.12315547227308538
13,M_shiftUndirected,M_normalizedLaplacianDirected,0.1404311271594525
13,M_shiftUndirected,M_moebius,0.07032463572084151
13,M_shiftUndirected,M_moebiusLaplacian,0.1287756191859383
13,M_shiftUndirected,M_modifiedMoebius,0.06460742806903494
13,M_shiftUndirected,M_shiftUndirected,0.05605186163762373
13,M_shiftUndirected,M_laplacianUndirected,0.08154807734676996
13,M_shiftUndirected,M_normalizedLaplacianUndirected,0.10476898961455211
13,M_shiftUndirected,M_leftNormalizedLaplacian,0.09794927026067646
13,M_shiftUndirected,M_incidence,0.055366181437917605
13,M_shiftUndirected,M_normalizedIncidence,0.06998555778400646
13,M_laplacianUndirected,M_shiftDirected,0.0829310483003717
13,M_laplacianUndirected,M_laplacianDirected,0.0949885413770642
13,M_laplacianUndirected,M_normalizedLaplacianDirected,0.10374285053272903
13,M_laplacianUndirected,M_moebius,0.07516765813518435
13,M_laplacianUndirected,M_moebiusLaplacian,0.10064192408174298
13,M_laplacianUndirected,M_modifiedMoebius,0.09396588325806332
13,M_laplacianUndirected,M_shiftUndirected,0.06170910083934795
13,M_laplacianUndirected,M_laplacianUndirected,0.06479955904141654
13,M_laplacianUndirected,M_normalizedLaplacianUndirected,0.08212940428884669
13,M_laplacianUndirected,M_leftNormalizedLaplacian,0.0860143864235399
13,M_laplacianUndirected,M_incidence,0.055716666368883436
13,M_laplacianUndirected,M_normalizedIncidence,0.0599809960166712
13,M_normalizedLaplacianUndirected,M_shiftDirected,0.08584013835858
13,M_normalizedLaplacianUndirected,M_laplacianDirected,0.09266613218926834
13,M_normalizedLaplacianUndirected,M_normalizedLaplacianDirected,0.11762449743083159
13,M_normalizedLaplacianUndirected,M_moebius,0.0618058996071861
13,M_normalizedLaplacianUndirected,M_moebiusLaplacian,0.09365213569232823
13,M_normalizedLaplacianUndirected,M_modifiedMoebius,0.056690529756882255
13,M_normalizedLaplacianUndirected,M_shiftUndirected,0.06699143167394972
13,M_normalizedLaplacianUndirected,M_laplacianUndirected,0.05682458246707772
13,M_normalizedLaplacianUndirected,M_normalizedLaplacianUndirected,0.0890577908022592
13,M_normalizedLaplacianUndirected,M_leftNormalizedLaplacian,0.10183550927550454
13,M_normalizedLaplacianUndirected,M_incidence,0.06671914383939036
13,M_normalizedLaplacianUndirected,M_normalizedIncidence,0.06284145907584702
13,M_leftNormalizedLaplacian,M_shiftDirected,0.077433184093599
13,M_leftNormalizedLaplacian,M_laplacianDirected,0.10055538228572505
13,M_leftNormalizedLaplacian,M_normalizedLaplacianDirected,0.0962020485448741
13,M_leftNormalizedLaplacian,M_moebius,0.057926726738872655
13,M_leftNormalizedLaplacian,M_moebiusLaplacian,0.1009997297724681
13,M_leftNormalizedLaplacian,M_modifiedMoebius,0.06259688067610585
13,M_leftNormalizedLaplacian,M_shiftUndirected,0.0514819845567994
13,M_leftNormalizedLaplacian,M_laplacianUndirected,0.0571337308104579
13,M_leftNormalizedLaplacian,M_normalizedLaplacianUndirected,0.0655176829477295
13,M_leftNormalizedLaplacian,M_leftNormalizedLaplacian,0.06994737504971806
13,M_leftNormalizedLaplacian,M_incidence,0.05763393323943119
13,M_leftNormalizedLaplacian,M_normalizedIncidence,0.059110228577071766
13,M_incidence,M_shiftDirected,0.0792395224053046
13,M_incidence,M_laplacianDirected,0.09816532730776169
13,M_incidence,M_normalizedLaplacianDirected,0.10476943616029513
13,M_incidence,M_moebius,0.07038258366393932
13,M_incidence,M_moebiusLaplacian,0.10150099843790503
13,M_incidence,M_modifiedMoebius,0.09463663940931531
13,M_incidence,M_shiftUndirected,0.060422033559577995
13,M_incidence,M_laplacianUndirected,0.06624647751981422
13,M_incidence,M_normalizedLaplacianUndirected,0.08139633349109408
13,M_incidence,M_leftNormalizedLaplacian,0.08975343350577299
13,M_incidence,M_incidence,0.0594149003548189
13,M_incidence,M_normalizedIncidence,0.06011641878075335
13,M_normalizedIncidence,M_shiftDirected,0.08953429246841188
13,M_normalizedIncidence,M_laplacianDirected,0.12619352695911906
13,M_normalizedIncidence,M_normalizedLaplacianDirected,0.12946437175801634
13,M_normalizedIncidence,M_moebius,0.05013668713516181
13,M_normalizedIncidence,M_moebiusLaplacian,0.13365063592411597
13,M_normalizedIncidence,M_modifiedMoebius,0.08100096432078212
13,M_normalizedIncidence,M_shiftUndirected,0.05236837691104383
13,M_normalizedIncidence,M_laplacianUndirected,0.12050021038558424
13,M_normalizedIncidence,M_normalizedLaplacianUndirected,0.13402631552571564
13,M_normalizedIncidence,M_leftNormalizedLaplacian,0.10718765025131201
13,M_normalizedIncidence,M_incidence,0.061884947684194
13,M_normalizedIncidence,M_normalizedIncidence,0.10440912240301134
16,M_shiftDirected,M_shiftDirected,0.07916721271893969
16,M_shiftDirected,M_laplacianDirected,0.11843338095122187
16,M_shiftDirected,M_normalizedLaplacianDirected,0.12881742188471113
16,M_shiftDirected,M_moebius,0.07103723045518777
16,M_shiftDirected,M_moebiusLaplacian,0.1253462235030894
16,M_shiftDirected,M_modifiedMoebius,0.07955798487622999
16,M_shiftDirected,M_shiftUndirected,0.065800992524777
16,M_shiftDirected,M_laplacianUndirected,0.07690243741742218
16,M_shiftDirected,M_normalizedLaplacianUndirected,0.118189591203944
16,M_shiftDirected,M_leftNormalizedLaplacian,0.125530431739104
16,M_shiftDirected,M_incidence,0.06544427275365865
16,M_shiftDirected,M_normalizedIncidence,0.0976364093541804
16,M_laplacianDirected,M_shiftDirected,0.11073374950809607
16,M_laplacianDirected,M_laplacianDirected,0.10099430637549764
16,M_laplacianDirected,M_normalizedLaplacianDirected,0.11560841937432391
16,M_laplacianDirected,M_moebius,0.08611587307317975
16,M_laplacianDirected,M_moebiusLaplacian,0.14787533197139838
16,M_laplacianDirected,M_modifiedMoebius,0.09771807386189221
16,M_laplacianDirected,M_shiftUndirected,0.06816716849976107
16,M_laplacianDirected,M_laplacianUndirected,0.07280711732203624
16,M_laplacianDirected,M_normalizedLaplacianUndirected,0.10958913379246606
16,M_laplacianDirected,M_leftNormalizedLaplacian,0.13722948181759656
16,M_laplacianDirected,M_incidence,0.06747179675306089
16,M_laplacianDirected,M_normalizedIncidence,0.0829131928352431
16,M_normalizedLaplacianDirected,M_shiftDirected,0.08819208002974468
16,M_normalizedLaplacianDirected,M_laplacianDirected,0.11868674419082119
16,M_normalizedLaplacianDirected,M_normalizedLaplacianDirected,0.10574831090664392
16,M_normalizedLaplacianDirected,M_moebius,0.08129943763583611
16,M_normalizedLaplacianDirected,M_moebiusLaplacian,0.1267519993082873
16,M_normalizedLaplacianDirected,M_modifiedMoebius,0.08332806121921793
16,M_normalizedLaplacianDirected,M_shiftUndirected,0.08069857418720306
16,M_normalizedLaplacianDirected,M_laplacianUndirected,0.08424087068537994
16,M_normalizedLaplacianDirected,M_normalizedLaplacianUndirected,0.11504107450088517
16,M_normalizedLaplacianDirected,M_leftNormalizedLaplacian,0.12542150684851935
16,M_normalizedLaplacianDirected,M_incidence,0.07304508339845749
16,M_normalizedLaplacianDirected,M_normalizedIncidence,0.08833668881244096
16,M_moebius,M_shiftDirected,0.08971775805519798
16,M_moebius,M_laplacianDirected,0.09399362666612493
16,M_moebius,M_normalizedLaplacianDirected,0.10110197973943791
16,M_moebius,M_moebius,0.0744526928236534
16,M_moebius,M_moebiusLaplacian,0.09319749897803874
16,M_moebius,M_modifiedMoebius,0.06624879198123056
16,M_moebius,M_shiftUndirected,0.06584579217879565
16,M_moebius,M_laplacianUndirected,0.06701522198925546
16,M_moebius,M_normalizedLaplacianUndirected,0.11250494701721778
16,M_moebius,M_leftNormalizedLaplacian,0.109055001763858
16,M_moebius,M_incidence,0.059466390990657404
16,M_moebius,M_normalizedIncidence,0.07916694529583233
16,M_moebiusLaplacian,M_shiftDirected,0.09330493455251726
16,M_moebiusLaplacian,M_laplacianDirected,0.10052287840131993
16,M_moebiusLaplacian,M_normalizedLaplacianDirected,0.10780022075851742
16,M_moebiusLaplacian,M_moebius,0.07174608164156883
16,M_moebiusLaplacian,M_moebiusLaplacian,0.10120920728199408
16,M_moebiusLaplacian,M_modifiedMoebius,0.06886992757084717
16,M_moebiusLaplacian,M_shiftUndirected,0.10117715177229653
16,M_moebiusLaplacian,M_laplacianUndirected,0.07297405225923405
16,M_moebiusLaplacian,M_normalizedLaplacianUndirected,0.12524292743214985
16,M_moebiusLaplacian,M_leftNormalizedLaplacian,0.08532145679541896
16,M_moebiusLaplacian,M_incidence,0.0678247834968651
16,M_moebiusLaplacian,M_normalizedIncidence,0.07435280685292964
16,M_modifiedMoebius,M_shiftDirected,0.09054154132883234
16,M_modifiedMoebius,M_laplacianDirected,0.10205298644127524
16,M_modifiedMoebius,M_normalizedLaplacianDirected,0.11637563141065165
16,M_modifiedMoebius,M_moebius,0.06518690803857181
16,M_modifiedMoebius,M_moebiusLaplacian,0.10278739228361838
16,M_modifiedMoebius,M_modifiedMoebius,0.07525086997465612
16,M_modifiedMoebius,M_shiftUndirected,0.06674350566910235
16,M_modifiedMoebius,M_laplacianUndirected,0.08230463858378358
16,M_modifiedMoebius,M_normalizedLaplacianUndirected,0.0893558096354804
16,M_modifiedMoebius,M_leftNormalizedLaplacian,0.08137540269192628
16,M_modifiedMoebius,M_incidence,0.06541074192846406
16,M_modifiedMoebius,M_normalizedIncidence,0.06591071134204853
16,M_shiftUndirected,M_shiftDirected,0.12413804929830312
16,M_shiftUndirected,M_laplacianDirected,0.14427207085093852
16,M_shiftUndirected,M_normalizedLaplacianDirected,0.16668367402876638
16,M_shiftUndirected,M_moebius,0.08838062508033802
16,M_shiftUndirected,M_moebiusLaplacian,0.1461890618138133
16,M_shiftUndirected,M_modifiedMoebius,0.08088420746313808
16,M_shiftUndirected,M_shiftUndirected,0.06558301246794057
16,M_shiftUndirected,M_laplacianUndirected,0.1062570861794728
16,M_shiftUndirected,M_normalizedLaplacianUndirected,0.12649296709393805
16,M_shiftUndirected,M_leftNormalizedLaplacian,0.13636894553098616
16,M_shiftUndirected,M_incidence,0.06821850608947068
16,M_shiftUndirected,M_normalizedIncidence,0.08307295272049745
16,M_laplacianUndirected,M_shiftDirected,0.0882496213187367
16,M_laplacianUndirected,M_laplacianDirected,0.1050326826380775
16,M_laplacianUndirected,M_normalizedLaplacianDirected,0.11175079875305627
16,M_laplacianUndirected,M_moebius,0.07750594896086675
16,M_laplacianUndirected,M_moebiusLaplacian,0.10649526498948632
16,M_laplacianUndirected,M_modifiedMoebius,0.0813597573130162
16,M_laplacianUndirected,M_shiftUndirected,0.06921128723096423
16,M_laplacianUndirected,M_laplacianUndirected,0.07538714288771096
16,M_laplacianUndirected,M_normalizedLaplacianUndirected,0.08822104191362692
16,M_laplacianUndirected,M_leftNormalizedLaplacian,0.1277891702476244
16,M_laplacianUndirected,M_incidence,0.06745893262311575
16,M_laplacianUndirected,M_normalizedIncidence,0.07681334531278487
16,M_normalizedLaplacianUndirected,M_shiftDirected,0.09269960453189273
16,M_normalizedLaplacianUndirected,M_laplacianDirected,0.10106419791502783
16,M_normalizedLaplacianUndirected,M_normalizedLaplacianDirected,0.1044626036070985
16,M_normalizedLaplacianUndirected,M_moebius,0.06891147628918287
16,M_normalizedLaplacianUndirected,M_moebiusLaplacian,0.10452399354746654
16,M_normalizedLaplacianUndirected,M_modifiedMoebius,0.07093316574523764
16,M_normalizedLaplacianUndirected,M_shiftUndirected,0.06734978099552773
16,M_normalizedLaplacianUndirected,M_laplacianUndirected,0.06798724007689438
16,M_normalizedLaplacianUndirected,M_normalizedLaplacianUndirected,0.08661895373053638
16,M_normalizedLaplacianUndirected,M_leftNormalizedLaplacian,0.09366072768430739
16,M_normalizedLaplacianUndirected,M_incidence,0.06572468609269357
16,M_normalizedLaplacianUndirected,M_normalizedIncidence,0.07847460856502847
16,M_leftNormalizedLaplacian,M_shiftDirected,0.09279532268547283
16,M_leftNormalizedLaplacian,M_laplacianDirected,0.10041938845229668
16,M_leftNormalizedLaplacian,M_normalizedLaplacianDirected,0.10284837270996793
16,M_leftNormalizedLaplacian,M_moebius,0.06540694476086256
16,M_leftNormalizedLaplacian,M_moebiusLaplacian,0.11798139175165
16,M_leftNormalizedLaplacian,M_modifiedMoebius,0.0628988041543649
16,M_leftNormalizedLaplacian,M_shiftUndirected,0.06345300385750549
16,M_leftNormalizedLaplacian,M_laplacianUndirected,0.07309885111653006
16,M_leftNormalizedLaplacian,M_normalizedLaplacianUndirected,0.08881061219416692
16,M_leftNormalizedLaplacian,M_leftNormalizedLaplacian,0.09623806038325416
16,M_leftNormalizedLaplacian,M_incidence,0.06379261066601236
16,M_leftNormalizedLaplacian,M_normalizedIncidence,0.06848413416985517
16,M_incidence,M_shiftDirected,0.0862728433448052
16,M_incidence,M_laplacianDirected,0.12696650538939758
16,M_incidence,M_normalizedLaplacianDirected,0.12632907013216327
16,M_incidence,M_moebius,0.08108205438844242
16,M_incidence,M_moebiusLaplacian,0.1340572562800969
16,M_incidence,M_modifiedMoebius,0.08219546116568148
16,M_incidence,M_shiftUndirected,0.06671725803132636
16,M_incidence,M_laplacianUndirected,0.11213517052121566
16,M_incidence,M_normalizedLaplacianUndirected,0.135709460590888
16,M_incidence,M_leftNormalizedLaplacian,0.13141486828112304
16,M_incidence,M_incidence,0.07140738894243438
16,M_incidence,M_normalizedIncidence,0.1094642864066601
16,M_normalizedIncidence,M_shiftDirected,0.13156119163741276
16,M_normalizedIncidence,M_laplacianDirected,0.1510530443874461
16,M_normalizedIncidence,M_normalizedLaplacianDirected,0.16235728698405752
16,M_normalizedIncidence,M_moebius,0.07469761873256025
16,M_normalizedIncidence,M_moebiusLaplacian,0.14763875949546812
16,M_normalizedIncidence,M_modifiedMoebius,0.1112598035381588
16,M_normalizedIncidence,M_shiftUndirected,0.0599619249422866
16,M_normalizedIncidence,M_laplacianUndirected,0.11361377224383465
16,M_normalizedIncidence,M_normalizedLaplacianUndirected,0.1367921946704932
16,M_normalizedIncidence,M_leftNormalizedLaplacian,0.1271385516379604
16,M_normalizedIncidence,M_incidence,0.07030430325730998
16,M_normalizedIncidence,M_normalizedIncidence,0.13793836338118548
20,M_shiftDirected,M_shiftDirected,0.10586971115412112
20,M_shiftDirected,M_laplacianDirected,0.14031280426779005
20,M_shiftDirected,M_normalizedLaplacianDirected,0.1205512105231048
20,M_shiftDirected,M_moebius,0.08296603397371242
20,M_shiftDirected,M_moebiusLaplacian,0.1388013182307888
20,M_shiftDirected,M_modifiedMoebius,0.09006758217782346
20,M_shiftDirected,M_shiftUndirected,0.08321020469621652
20,M_shiftDirected,M_laplacianUndirected,0.10493528544118627
20,M_shiftDirected,M_normalizedLaplacianUndirected,0.11998450207077004
20,M_shiftDirected,M_leftNormalizedLaplacian,0.12695096937137032
20,M_shiftDirected,M_incidence,0.08242514361785153
20,M_shiftDirected,M_normalizedIncidence,0.10183574089987595
20,M_laplacianDirected,M_shiftDirected,0.13626329239333448
20,M_laplacianDirected,M_laplacianDirected,0.11746377006375477
20,M_laplacianDirected,M_normalizedLaplacianDirected,0.13416349958166734
20,M_laplacianDirected,M_moebius,0.10218344998502885
20,M_laplacianDirected,M_moebiusLaplacian,0.1311723707845536
20,M_laplacianDirected,M_modifiedMoebius,0.0975047707315658
20,M_laplacianDirected,M_shiftUndirected,0.08736888859172998
20,M_laplacianDirected,M_laplacianUndirected,0.08926689503258096
20,M_laplacianDirected,M_normalizedLaplacianUndirected,0.13322495531460818
20,M_laplacianDirected,M_leftNormalizedLaplacian,0.11394213503308447
20,M_laplacianDirected,M_incidence,0.08479412348877806
20,M_laplacianDirected,M_normalizedIncidence,0.08666787457661194
20,M_normalizedLaplacianDirected,M_shiftDirected,0.10146006898402805
20,M_normalizedLaplacianDirected,M_laplacianDirected,0.13084254984194196
20,M_normalizedLaplacianDirected,M_normalizedLaplacianDirected,0.11616323737330432
20,M_normalizedLaplacianDirected,M_moebius,0.08350674344348812
20,M_normalizedLaplacianDirected,M_moebiusLaplacian,0.1380135620050037
20,M_normalizedLaplacianDirected,M_modifiedMoebius,0.08875826318835478
20,M_normalizedLaplacianDirected,M_shiftUndirected,0.08417778212170868
20,M_normalizedLaplacianDirected,M_laplacianUndirected,0.0964884259509858
20,M_normalizedLaplacianDirected,M_normalizedLaplacianUndirected,0.1212536944592863
20,M_normalizedLaplacianDirected,M_leftNormalizedLaplacian,0.13384563743085845
20,M_normalizedLaplacianDirected,M_incidence,0.086106082199478
20,M_normalizedLaplacianDirected,M_normalizedIncidence,0.11771535028994368
20,M_moebius,M_shiftDirected,0.10874178196304353
20,M_moebius,M_laplacianDirected,0.11369735153191289
20,M_moebius,M_normalizedLaplacianDirected,0.11917195355386113
20,M_moebius,M_moebius,0.09362707373399305
20,M_moebius,M_moebiusLaplacian,0.1187258810625871
20,M_moebius,M_modifiedMoebius,0.07936267807946606
20,M_moebius,M_shiftUndirected,0.08481950601639773
20,M_moebius,M_laplacianUndirected,0.08715255568525711
20,M_moebius,M_normalizedLaplacianUndirected,0.13658273418276832
20,M_moebius,M_leftNormalizedLaplacian,0.12811866473440928
20,M_moebius,M_incidence,0.07790871405371246
20,M_moebius,M_normalizedIncidence,0.09641454766349469
20,M_moebiusLaplacian,M_shiftDirected,0.11107310673380692
20,M_moebiusLaplacian,M_laplacianDirected,0.1192589925454165
20,M_moebiusLaplacian,M_normalizedLaplacianDirected,0.12776874858861326
20,M_moebiusLaplacian,M_moebius,0.08425879670413801
20,M_moebiusLaplacian,M_moebiusLaplacian,0.1187203679210324
20,M_moebiusLaplacian,M_modifiedMoebius,0.09087133283288425
20,M_moebiusLaplacian,M_shiftUndirected,0.10009256940932011
20,M_moebiusLaplacian,M_laplacianUndirected,0.089470703917592
20,M_moebiusLaplacian,M_normalizedLaplacianUndirected,0.10566437605022652
20,M_moebiusLaplacian,M_leftNormalizedLaplacian,0.098817802642635
20,M_moebiusLaplacian,M_incidence,0.08558804328689215
20,M_moebiusLaplacian,M_normalizedIncidence,0.08973725929611345
20,M_modifiedMoebius,M_shiftDirected,0.1149389659072375
20,M_modifiedMoebius,M_laplacianDirected,0.12357314583336834
20,M_modifiedMoebius,M_normalizedLaplacianDirected,0.12508692243078953
20,M_modifiedMoebius,M_moebius,0.080096450860546725
20,M_modifiedMoebius,M_moebiusLaplacian,0.12480643091278092
20,M_modifiedMoebius,M_modifiedMoebius,0.08390520838071504
20,M_modifiedMoebius,M_shiftUndirected,0.11692113931673379
20,M_modifiedMoebius,M_laplacianUndirected,0.10425954905896669
20,M_modifiedMoebius,M_normalizedLaplacianUndirected,0.106110400353294
20,M_modifiedMoebius,M_leftNormalizedLaplacian,0.10439142081916881
20,M_modifiedMoebius,M_incidence,0.08879252887161719
20,M_modifiedMoebius,M_normalizedIncidence,0.10204996739119973
20,M_shiftUndirected,M_shiftDirected,0.13336410507576385
20,M_shiftUndirected,M_laplacianDirected,0.16063108528012343
20,M_shiftUndirected,M_normalizedLaplacianDirected,0.17783220074658934
20,M_shiftUndirected,M_moebius,0.10223994042573445
20,M_shiftUndirected,M_moebiusLaplacian,0.14993988352308604
20,M_shiftUndirected,M_modifiedMoebius,0.08489106655723805
20,M_shiftUndirected,M_shiftUndirected,0.07966115357925899
20,M_shiftUndirected,M_laplacianUndirected,0.10459568116477588
20,M_shiftUndirected,M_normalizedLaplacianUndirected,0.1605398189578532
20,M_shiftUndirected,M_leftNormalizedLaplacian,0.14664574213349701
20,M_shiftUndirected,M_incidence,0.08241799583680118
20,M_shiftUndirected,M_normalizedIncidence,0.08832845081318676
20,M_laplacianUndirected,M_shiftDirected,0.11704539993632086
20,M_laplacianUndirected,M_laplacianDirected,0.12078698104116481
20,M_laplacianUndirected,M_normalizedLaplacianDirected,0.13143784521528193
20,M_laplacianUndirected,M_moebius,0.08955663574853477
20,M_laplacianUndirected,M_moebiusLaplacian,0.12444697446637187
20,M_laplacianUndirected,M_modifiedMoebius,0.0854199234022604
20,M_laplacianUndirected,M_shiftUndirected,0.0965197726465724
20,M_laplacianUndirected,M_laplacianUndirected,0.10206636980517168
20,M_laplacianUndirected,M_normalizedLaplacianUndirected,0.11252884606857383
20,M_laplacianUndirected,M_leftNormalizedLaplacian,0.15049682137573678
20,M_laplacianUndirected,M_incidence,0.08469085830204143
20,M_laplacianUndirected,M_normalizedIncidence,0.08700621401659347
20,M_normalizedLaplacianUndirected,M_shiftDirected,0.13952318123967788
20,M_normalizedLaplacianUndirected,M_laplacianDirected,0.12244428735518177
20,M_normalizedLaplacianUndirected,M_normalizedLaplacianDirected,0.12424588002184679
20,M_normalizedLaplacianUndirected,M_moebius,0.09567110131336497
20,M_normalizedLaplacianUndirected,M_moebiusLaplacian,0.12767089457857064
20,M_normalizedLaplacianUndirected,M_modifiedMoebius,0.11870627723851539
20,M_normalizedLaplacianUndirected,M_shiftUndirected,0.1082260805626369
20,M_normalizedLaplacianUndirected,M_laplacianUndirected,0.08761383098385357
20,M_normalizedLaplacianUndirected,M_normalizedLaplacianUndirected,0.09923440979554837
20,M_normalizedLaplacianUndirected,M_leftNormalizedLaplacian,0.13501951742810916
20,M_normalizedLaplacianUndirected,M_incidence,0.08797720986025227
20,M_normalizedLaplacianUndirected,M_normalizedIncidence,0.09420708392492008
20,M_leftNormalizedLaplacian,M_shiftDirected,0.11716427037052084
20,M_leftNormalizedLaplacian,M_laplacianDirected,0.12340372673816395
20,M_leftNormalizedLaplacian,M_normalizedLaplacianDirected,0.12427764906831436
20,M_leftNormalizedLaplacian,M_moebius,0.09376387856048914
20,M_leftNormalizedLaplacian,M_moebiusLaplacian,0.12379595224215342
20,M_leftNormalizedLaplacian,M_modifiedMoebius,0.09832889180019934
20,M_leftNormalizedLaplacian,M_shiftUndirected,0.08339257356107788
20,M_leftNormalizedLaplacian,M_laplacianUndirected,0.09082034200329157
20,M_leftNormalizedLaplacian,M_normalizedLaplacianUndirected,0.1060534444031689
20,M_leftNormalizedLaplacian,M_leftNormalizedLaplacian,0.10111754566287136
20,M_leftNormalizedLaplacian,M_incidence,0.08516683129954083
20,M_leftNormalizedLaplacian,M_normalizedIncidence,0.09071154996066867
